INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING,PRES,TEMP
372,T,240122,182138,48.279404N,17.008974E,160,99.4,183,1001.3,27 
373,T,240122,182140,48.278919N,17.008924E,161,97.3,183,1001.5,27 
374,T,240122,182142,48.278435N,17.008884E,162,96.3,182,1001.4,27 
375,T,240122,182144,48.277950N,17.008848E,162,95.8,182,1001.4,27 
376,T,240122,182146,48.277473N,17.008823E,164,95.9,182,1001.3,27 
377,T,240122,182148,48.276993N,17.008802E,164,95.6,181,1001.2,27 
378,T,240122,182150,48.276520N,17.008781E,166,95.2,181,1001.0,27 
379,T,240122,182152,48.276039N,17.008766E,166,95.1,181,1000.8,27 
380,T,240122,182154,48.275558N,17.008751E,166,94.5,181,1000.7,27 
381,T,240122,182156,48.275085N,17.008730E,166,95.0,181,1000.9,27 
382,T,240122,182158,48.274605N,17.008705E,166,96.4,182,1001.1,27 
383,T,240122,182200,48.274120N,17.008677E,166,96.5,182,1000.9,27 
384,T,240122,182202,48.273621N,17.008657E,165,99.3,181,1000.9,27 
385,T,240122,182204,48.273129N,17.008646E,163,98.7,180,1000.9,27 
386,T,240122,182206,48.272633N,17.008646E,162,99.2,179,1001.0,27 
387,T,240122,182208,48.272141N,17.008652E,162,98.3,179,1001.1,27 
388,T,240122,182210,48.271641N,17.008657E,161,99.4,179,1001.2,27 
389,T,240122,182212,48.271141N,17.008665E,160,100.0,179,1001.2,27 
390,T,240122,182214,48.270645N,17.008684E,159,100.3,178,1001.2,27 
391,T,240122,182216,48.270153N,17.008699E,159,100.1,178,1001.3,27 
392,T,240122,182218,48.269669N,17.008717E,157,96.7,178,1001.3,27 
393,T,240122,182220,48.269176N,17.008741E,157,98.5,178,1001.3,27 
394,T,240122,182222,48.268681N,17.008774E,156,98.0,177,1001.3,27 
395,T,240122,182224,48.268192N,17.008812E,155,97.5,177,1001.6,27 
396,T,240122,182226,48.267704N,17.008848E,155,98.2,177,1001.6,27 
397,T,240122,182228,48.267212N,17.008884E,155,97.6,177,1001.4,27 
398,T,240122,182230,48.266724N,17.008924E,155,96.5,176,1001.6,27 
399,T,240122,182232,48.266247N,17.008972E,155,95.1,176,1001.6,27 
400,T,240122,182234,48.265766N,17.009020E,154,95.4,175,1001.7,27 
401,T,240122,182236,48.265301N,17.009069E,153,94.2,176,1001.6,27 
402,T,240122,182238,48.264832N,17.009113E,153,95.5,176,1001.7,27 
403,T,240122,182240,48.264362N,17.009165E,152,93.4,175,1001.8,27 
404,T,240122,182242,48.263905N,17.009224E,152,93.4,174,1001.8,27 
405,T,240122,182244,48.263435N,17.009291E,151,93.6,174,1001.9,27 
406,T,240122,182246,48.262978N,17.009357E,150,93.1,174,1001.8,27 
407,T,240122,182248,48.262520N,17.009432E,148,91.5,174,1001.9,27 
408,T,240122,182250,48.262074N,17.009504E,147,91.5,174,1002.1,27 
409,T,240122,182252,48.261616N,17.009584E,147,90.8,173,1002.1,27 
410,T,240122,182254,48.261150N,17.009659E,146,92.6,173,1002.1,27 
411,T,240122,182256,48.260693N,17.009752E,145,93.2,172,1002.2,27 
412,T,240122,182258,48.260227N,17.009844E,145,92.9,173,1002.2,27 
413,T,240122,182300,48.259762N,17.009924E,145,93.1,173,1002.2,27 
414,T,240122,182302,48.259300N,17.010015E,144,94.1,172,1002.2,27 
415,T,240122,182304,48.258827N,17.010115E,144,94.7,172,1001.9,27 
416,T,240122,182306,48.258350N,17.010216E,143,95.9,172,1002.1,27 
417,T,240122,182308,48.257874N,17.010323E,142,96.2,171,1002.1,27 
418,T,240122,182310,48.257397N,17.010431E,141,98.3,171,1002.3,27 
419,T,240122,182312,48.256905N,17.010544E,140,99.8,171,1002.2,27 
420,T,240122,182314,48.256409N,17.010660E,139,99.8,171,1002.0,27 
421,T,240122,182316,48.255920N,17.010784E,138,100.2,170,1002.2,27 
422,T,240122,182318,48.255428N,17.010908E,137,99.7,170,1002.4,27 
423,T,240122,182320,48.254940N,17.011032E,135,99.4,170,1002.3,27 
424,T,240122,182322,48.254448N,17.011160E,134,99.0,169,1002.3,27 
425,T,240122,182324,48.253956N,17.011295E,133,99.7,169,1002.5,27 
426,T,240122,182326,48.253460N,17.011436E,133,99.5,168,1002.4,27 
427,T,240122,182328,48.252968N,17.011574E,133,99.0,169,1002.5,27 
428,T,240122,182330,48.252472N,17.011711E,133,99.9,169,1002.4,27 
429,T,240122,182332,48.251968N,17.011856E,133,102.0,168,1002.4,27 
430,T,240122,182334,48.251453N,17.012005E,133,105.7,168,1002.4,27 
431,T,240122,182336,48.250916N,17.012163E,135,108.5,168,1002.4,27 
432,T,240122,182338,48.250366N,17.012325E,137,110.0,168,1002.4,27 
433,T,240122,182340,48.249809N,17.012508E,140,110.6,166,1002.5,27 
434,T,240122,182342,48.249252N,17.012703E,143,111.2,166,1002.5,27 
435,T,240122,182344,48.248707N,17.012892E,144,110.8,166,1002.6,27 
436,T,240122,182346,48.248161N,17.013090E,146,111.1,166,1002.5,27 
437,T,240122,182348,48.247620N,17.013288E,147,110.8,166,1002.6,27 
438,T,240122,182350,48.247082N,17.013494E,147,110.6,165,1002.7,27 
439,T,240122,182352,48.246540N,17.013710E,148,110.6,164,1002.7,27 
440,T,240122,182354,48.245998N,17.013924E,148,110.8,165,1002.7,27 
441,T,240122,182356,48.245468N,17.014135E,148,109.4,165,1002.7,27 
442,T,240122,182358,48.244930N,17.014353E,148,110.1,164,1002.8,27 
443,T,240122,182400,48.244400N,17.014576E,149,109.5,164,1002.8,27 
444,T,240122,182402,48.243874N,17.014799E,148,109.9,164,1002.9,27 
445,T,240122,182404,48.243336N,17.015036E,148,110.2,163,1003.0,27 
446,T,240122,182406,48.242809N,17.015272E,149,110.1,163,1003.0,27 
447,T,240122,182408,48.242271N,17.015514E,150,111.0,163,1002.8,27 
448,T,240122,182410,48.241741N,17.015753E,151,110.8,163,1002.9,27 
449,T,240122,182412,48.241207N,17.015997E,151,109.8,162,1003.0,27 
450,T,240122,182414,48.240688N,17.016239E,150,109.9,161,1002.9,27 
451,T,240122,182416,48.240173N,17.016481E,150,109.5,162,1002.9,27 
452,T,240122,182418,48.239655N,17.016724E,149,108.8,162,1003.1,27 
453,T,240122,182420,48.239143N,17.016973E,149,108.9,161,1003.0,27 
454,T,240122,182422,48.238632N,17.017223E,148,108.9,161,1003.1,27 
455,T,240122,182424,48.238121N,17.017479E,148,108.9,160,1003.1,27 
456,T,240122,182426,48.237610N,17.017744E,148,110.8,160,1003.1,27 
457,T,240122,182428,48.237091N,17.018017E,148,109.6,160,1003.0,27 
458,T,240122,182430,48.236580N,17.018293E,147,110.2,159,1003.0,27 
459,T,240122,182432,48.236073N,17.018576E,147,109.8,159,1003.1,27 
460,T,240122,182434,48.235573N,17.018856E,148,108.3,159,1003.0,27 
461,T,240122,182436,48.235073N,17.019129E,148,108.0,159,1003.1,27 
462,T,240122,182438,48.234573N,17.019403E,149,107.6,159,1003.1,27 
463,T,240122,182440,48.234074N,17.019693E,150,107.7,158,1002.9,27 
464,T,240122,182442,48.233578N,17.019983E,150,107.4,158,1002.9,27 
465,T,240122,182444,48.233070N,17.020281E,151,108.1,158,1002.9,27 
466,T,240122,182446,48.232567N,17.020578E,151,108.2,158,1002.8,27 
467,T,240122,182448,48.232067N,17.020884E,150,108.1,157,1002.9,27 
468,T,240122,182450,48.231564N,17.021196E,150,108.2,157,1002.7,27 
469,T,240122,182452,48.231064N,17.021503E,149,108.2,157,1002.7,27 
470,T,240122,182454,48.230560N,17.021822E,148,108.0,156,1002.6,27 
471,T,240122,182456,48.230068N,17.022144E,148,107.5,156,1002.6,27 
472,T,240122,182458,48.229580N,17.022472E,148,106.7,155,1002.7,27 
473,T,240122,182500,48.229088N,17.022800E,147,106.9,155,1002.6,27 
474,T,240122,182502,48.228603N,17.023130E,148,106.5,155,1002.6,27 
475,T,240122,182504,48.228123N,17.023457E,148,104.9,155,1002.6,27 
476,T,240122,182506,48.227654N,17.023785E,147,104.9,154,1002.6,27 
477,T,240122,182508,48.227184N,17.024132E,148,105.3,153,1002.6,27 
478,T,240122,182510,48.226723N,17.024479E,147,104.6,153,1002.6,27 
479,T,240122,182512,48.226265N,17.024813E,147,102.4,154,1002.6,27 
480,T,240122,182514,48.225800N,17.025148E,148,103.1,153,1002.5,27 
481,T,240122,182516,48.225342N,17.025488E,148,102.6,153,1002.4,27 
482,T,240122,182518,48.224880N,17.025824E,148,102.2,153,1002.3,27 
483,T,240122,182520,48.224419N,17.026159E,148,102.9,154,1002.4,27 
484,T,240122,182522,48.223953N,17.026497E,149,103.4,154,1002.1,27 
485,T,240122,182524,48.223488N,17.026842E,149,102.2,153,1002.1,27 
486,T,240122,182526,48.223026N,17.027199E,149,102.7,152,1002.0,27 
487,T,240122,182528,48.222569N,17.027557E,150,103.2,152,1001.8,27 
488,T,240122,182530,48.222115N,17.027922E,149,103.6,151,1001.9,27 
489,T,240122,182532,48.221664N,17.028284E,149,103.7,151,1001.7,27 
490,T,240122,182534,48.221214N,17.028656E,150,102.8,150,1001.7,27 
491,T,240122,182536,48.220768N,17.029032E,151,102.4,150,1001.6,27 
492,T,240122,182538,48.220325N,17.029415E,152,101.9,150,1001.6,27 
493,T,240122,182540,48.219872N,17.029804E,153,101.8,150,1001.6,27 
494,T,240122,182542,48.219429N,17.030190E,154,101.8,150,1001.5,27 
495,T,240122,182544,48.218979N,17.030575E,155,102.9,150,1001.4,27 
496,T,240122,182546,48.218536N,17.030949E,156,101.6,150,1001.3,27 
497,T,240122,182548,48.218086N,17.031321E,156,100.3,151,1001.4,27 
498,T,240122,182550,48.217644N,17.031677E,157,101.6,151,1001.3,27 
499,T,240122,182552,48.217194N,17.032038E,159,101.4,151,1001.1,27 
500,T,240122,182554,48.216751N,17.032391E,159,101.0,151,1001.2,27 
501,T,240122,182556,48.216305N,17.032738E,159,101.0,153,1001.1,27 
502,T,240122,182558,48.215851N,17.033073E,161,100.5,153,1001.1,27 
503,T,240122,182600,48.215405N,17.033396E,161,99.3,153,1000.9,27 
504,T,240122,182602,48.214958N,17.033724E,161,99.7,153,1001.0,27 
505,T,240122,182604,48.214516N,17.034044E,161,99.1,154,1000.7,27 
506,T,240122,182606,48.214073N,17.034355E,161,98.7,154,1000.7,27 
507,T,240122,182608,48.213631N,17.034664E,160,97.2,154,1000.6,27 
508,T,240122,182610,48.213192N,17.034967E,159,97.5,155,1000.9,27 
509,T,240122,182612,48.212749N,17.035269E,158,97.0,155,1001.0,27 
510,T,240122,182614,48.212303N,17.035568E,158,97.7,155,1000.8,27 
511,T,240122,182616,48.211857N,17.035862E,158,97.7,156,1000.8,27 
512,T,240122,182618,48.211395N,17.036152E,159,98.1,157,1000.7,27 
513,T,240122,182620,48.210938N,17.036444E,159,101.1,156,1000.7,27 
514,T,240122,182622,48.210468N,17.036739E,159,101.9,157,1000.7,27 
515,T,240122,182624,48.209991N,17.037031E,160,103.9,158,1000.5,27 
516,T,240122,182626,48.209507N,17.037315E,161,104.7,159,1000.2,27 
517,T,240122,182628,48.209023N,17.037590E,161,104.9,159,1000.2,27 
518,T,240122,182630,48.208546N,17.037867E,161,103.1,158,1000.1,27 
519,T,240122,182632,48.208069N,17.038137E,162,101.6,159,999.9,27 
520,T,240122,182634,48.207596N,17.038401E,163,99.9,159,999.9,27 
521,T,240122,182636,48.207127N,17.038656E,164,98.1,160,999.6,27 
522,T,240122,182638,48.206673N,17.038897E,165,97.6,160,999.6,27 
523,T,240122,182640,48.206215N,17.039137E,166,96.2,160,999.3,27 
524,T,240122,182642,48.205757N,17.039375E,167,96.4,160,999.3,27 
525,T,240122,182644,48.205299N,17.039610E,169,95.7,161,998.8,27 
526,T,240122,182646,48.204842N,17.039829E,171,95.6,162,998.7,27 
527,T,240122,182648,48.204380N,17.040045E,173,95.3,162,998.8,27 
528,T,240122,182650,48.203930N,17.040253E,175,94.4,163,998.6,27 
529,T,240122,182652,48.203472N,17.040461E,176,93.7,162,998.5,27 
530,T,240122,182654,48.203018N,17.040668E,177,93.7,163,998.3,27 
531,T,240122,182656,48.202564N,17.040876E,178,94.3,163,998.3,27 
532,T,240122,182658,48.202106N,17.041075E,180,94.3,164,998.1,27 
533,T,240122,182700,48.201645N,17.041267E,181,94.7,164,998.0,27 
534,T,240122,182702,48.201183N,17.041454E,183,94.5,165,997.8,27 
535,T,240122,182704,48.200722N,17.041636E,187,94.2,165,997.5,27 
536,T,240122,182706,48.200264N,17.041815E,190,93.1,165,997.6,27 
537,T,240122,182708,48.199806N,17.041990E,192,93.3,165,997.4,27 
538,T,240122,182710,48.199360N,17.042162E,195,92.6,165,997.2,27 
539,T,240122,182712,48.198914N,17.042326E,197,93.0,166,997.1,27 
540,T,240122,182714,48.198460N,17.042484E,198,93.1,166,996.9,27 
541,T,240122,182716,48.198002N,17.042641E,199,94.1,167,996.8,27 
542,T,240122,182718,48.197536N,17.042793E,201,95.6,167,996.7,27 
543,T,240122,182720,48.197067N,17.042944E,203,95.8,168,996.7,27 
544,T,240122,182722,48.196602N,17.043081E,205,95.8,168,996.6,27 
545,T,240122,182724,48.196133N,17.043226E,206,95.5,168,996.4,27 
546,T,240122,182726,48.195656N,17.043369E,209,96.6,169,996.4,27 
547,T,240122,182728,48.195175N,17.043501E,210,96.8,170,996.3,27 
548,T,240122,182730,48.194687N,17.043631E,212,97.8,170,996.3,27 
549,T,240122,182732,48.194199N,17.043764E,213,96.8,169,996.3,27 
550,T,240122,182734,48.193710N,17.043896E,213,99.4,169,996.3,27 
551,T,240122,182736,48.193211N,17.044037E,213,100.7,169,996.6,27 
552,T,240122,182738,48.192707N,17.044170E,214,102.1,169,996.4,27 
553,T,240122,182740,48.192204N,17.044300E,214,101.7,169,996.5,27 
554,T,240122,182742,48.191689N,17.044441E,214,102.7,169,996.8,27 
555,T,240122,182744,48.191193N,17.044592E,215,101.1,168,996.8,27 
556,T,240122,182746,48.190712N,17.044741E,215,97.6,168,996.9,27 
557,T,240122,182748,48.190239N,17.044891E,215,94.3,168,997.0,27 
558,T,240122,182750,48.189777N,17.045042E,215,93.7,167,997.0,27 
559,T,240122,182752,48.189312N,17.045198E,215,93.0,167,997.1,27 
560,T,240122,182754,48.188866N,17.045366E,214,91.9,165,997.1,27 
561,T,240122,182756,48.188423N,17.045555E,213,91.3,163,997.2,27 
562,T,240122,182758,48.187992N,17.045759E,213,89.5,161,997.2,27 
563,T,240122,182801,48.187366N,17.046099E,211,91.1,158,997.3,27 
564,T,240122,182803,48.186951N,17.046360E,210,91.5,155,997.4,27 
565,T,240122,182805,48.186527N,17.046650E,209,92.8,154,997.4,27 
566,T,240122,182807,48.186111N,17.046972E,208,92.7,152,997.4,27 
567,T,240122,182809,48.185703N,17.047304E,206,92.4,150,997.6,27 
568,T,240122,182811,48.185303N,17.047659E,203,92.6,148,997.7,27 
569,T,240122,182813,48.184921N,17.048035E,201,91.5,146,997.7,27 
570,T,240122,182815,48.184547N,17.048418E,198,91.7,145,997.5,27 
571,T,240122,182817,48.184174N,17.048824E,197,93.1,143,997.4,27 
572,T,240122,182819,48.183807N,17.049261E,197,92.9,140,998.0,27 
573,T,240122,182821,48.183464N,17.049706E,196,91.3,139,998.0,27 
574,T,240122,182823,48.183128N,17.050173E,197,90.5,136,998.0,27 
575,T,240122,182826,48.182659N,17.050877E,197,88.1,134,998.1,27 
576,T,240122,182829,48.182224N,17.051615E,197,88.4,131,998.2,28 
577,T,240122,182832,48.181801N,17.052387E,195,90.0,128,998.2,28 
578,T,240122,182834,48.181534N,17.052935E,193,90.8,126,998.0,28 
579,T,240122,182836,48.181267N,17.053495E,193,91.6,124,998.0,28 
580,T,240122,182838,48.181007N,17.054066E,193,92.3,123,998.3,28 
581,T,240122,182840,48.180767N,17.054655E,193,92.5,120,998.4,28 
582,T,240122,182843,48.180435N,17.055544E,193,90.9,118,998.2,28 
583,T,240122,182845,48.180229N,17.056149E,192,90.9,117,998.5,28 
584,T,240122,182848,48.179935N,17.057041E,192,89.0,116,998.5,28 
585,T,240122,182851,48.179642N,17.057932E,192,88.9,116,998.1,28 
586,T,240122,182854,48.179348N,17.058817E,192,87.7,117,998.7,28 
587,T,240122,182857,48.179031N,17.059685E,192,87.6,120,998.6,28 
588,T,240122,182900,48.178658N,17.060501E,191,85.5,128,998.7,28 
589,T,240122,182903,48.178211N,17.061205E,191,84.9,136,998.8,28 
590,T,240122,182906,48.177731N,17.061815E,190,84.6,141,998.5,28 
591,T,240122,182909,48.177185N,17.062344E,190,86.8,150,998.9,28 
592,T,240122,182912,48.176575N,17.062738E,189,86.7,158,999.0,28 
593,T,240122,182915,48.175961N,17.063025E,188,87.3,163,999.2,28 
594,T,240122,182918,48.175339N,17.063255E,188,84.8,167,998.9,28 
595,T,240122,182921,48.174706N,17.063446E,187,82.7,169,999.2,28 
596,T,240122,182924,48.174091N,17.063623E,186,82.2,168,999.2,28 
597,T,240122,182927,48.173492N,17.063795E,186,81.1,169,999.4,28 
598,T,240122,182930,48.172890N,17.063959E,186,81.8,169,999.5,28 
599,T,240122,182933,48.172291N,17.064140E,186,80.8,168,999.7,28 
600,T,240122,182936,48.171700N,17.064318E,185,80.9,168,1000.0,28 
601,T,240122,183033,48.162285N,17.075296E,185,80.9,153,1003.8,28 
602,T,240122,183036,48.161716N,17.075644E,150,80.4,160,1003.9,28 
603,T,240122,183039,48.161095N,17.075895E,150,82.7,167,1004.0,28 
604,T,240122,183042,48.160496N,17.076036E,150,80.0,172,1004.2,28 
605,T,240122,183045,48.159870N,17.076096E,149,79.1,178,1004.3,28 
606,T,240122,183048,48.159286N,17.076109E,149,73.8,177,1004.5,28 
607,T,240122,183051,48.158726N,17.076124E,150,74.9,178,1004.5,28 
608,T,240122,183054,48.158134N,17.076132E,149,79.7,179,1004.6,28 
609,T,240122,183057,48.157528N,17.076134E,149,80.9,178,1004.6,28 
610,T,240122,183100,48.156906N,17.076143E,150,80.5,178,1004.9,28 
611,T,240122,183103,48.156300N,17.076155E,150,80.3,178,1005.1,28 
612,T,240122,183106,48.155720N,17.076155E,148,73.4,179,1005.2,28 
613,T,240122,183109,48.155220N,17.076124E,146,63.3,183,1005.4,28 
614,T,240122,183112,48.154770N,17.076004E,146,60.4,190,1005.5,28 
615,T,240122,183116,48.154251N,17.075815E,146,47.0,193,1005.3,28 
616,T,240122,183124,48.154037N,17.075296E,143,25.6,277,1005.3,28 
617,T,240122,183129,48.154392N,17.074635E,143,45.6,309,1005.3,28 
618,T,240122,183133,48.154728N,17.074045E,143,49.9,308,1005.1,28 
619,T,240122,183137,48.155083N,17.073429E,145,52.7,310,1004.8,28 
620,T,240122,183141,48.155434N,17.072840E,146,51.6,312,1004.6,28 
621,T,240122,183145,48.155792N,17.072292E,148,50.9,315,1004.4,28 
622,T,240122,183149,48.156162N,17.071781E,150,51.3,315,1004.2,28 
623,T,240122,183153,48.156528N,17.071194E,151,53.4,310,1003.9,28 
624,T,240122,183157,48.156872N,17.070559E,151,53.3,308,1003.8,28 
625,T,240122,183201,48.157196N,17.069963E,151,50.9,308,1003.7,28 
626,T,240122,183205,48.157520N,17.069353E,150,52.0,307,1003.5,28 
627,T,240122,183209,48.157822N,17.068787E,151,45.0,308,1003.3,28 
628,T,240122,183214,48.158218N,17.068323E,153,41.9,340,1003.0,28 
629,T,240122,183219,48.158710N,17.068396E,157,45.4,24,1002.4,28 
630,T,240122,183223,48.159119N,17.068789E,161,47.2,32,1002.0,28 
631,T,240122,183227,48.159538N,17.069206E,164,49.7,22,1001.3,28 
632,T,240122,183231,48.159962N,17.069586E,168,48.7,22,1000.5,28 
633,T,240122,183235,48.160416N,17.069733E,173,48.5,358,999.9,28 
634,T,240122,183239,48.160896N,17.069546E,179,49.1,334,999.3,28 
635,T,240122,183243,48.161282N,17.069088E,185,50.3,316,998.7,28 
636,T,240122,183247,48.161507N,17.068386E,191,53.3,296,998.2,28 
637,T,240122,183251,48.161678N,17.067635E,193,51.3,291,997.8,28 
638,T,240122,183255,48.161831N,17.066978E,197,41.7,292,997.7,28 
639,T,240122,183307,48.161907N,17.066343E,203,12.7,282,997.5,28 
640,T,240122,183314,48.162041N,17.065680E,205,36.9,290,997.2,28 
641,T,240122,183318,48.162201N,17.064981E,209,51.0,290,996.7,28 
642,T,240122,183322,48.162395N,17.064224E,211,52.9,291,996.4,28 
643,T,240122,183326,48.162552N,17.063496E,214,47.4,283,996.4,28 
644,T,240122,183330,48.162563N,17.062752E,214,46.7,264,996.6,28 
645,T,240122,183334,48.162422N,17.062098E,211,44.0,244,996.6,28 
646,T,240122,183338,48.162125N,17.061571E,210,44.9,224,996.9,28 
647,T,240122,183342,48.161751N,17.061190E,210,43.4,209,997.0,28 
648,T,240122,183347,48.161205N,17.061001E,211,45.1,184,997.1,28 
649,T,240122,183351,48.160751N,17.061090E,210,45.0,164,997.2,28 
650,T,240122,183355,48.160320N,17.061403E,211,47.8,148,997.7,28 
651,T,240122,183359,48.159927N,17.061798E,208,44.8,145,998.0,28 
652,T,240122,183404,48.159500N,17.062237E,204,34.2,146,998.4,28 
653,T,240122,183416,48.159084N,17.062696E,200,22.0,142,998.7,28 
654,T,240122,183423,48.158703N,17.063076E,197,22.1,149,998.7,28 
655,T,240122,183450,48.158707N,17.063164E,194,13.1,323,998.7,28 
656,T,240122,183502,48.159084N,17.062773E,194,12.9,327,998.8,28 
657,C,240122,183608,48.159294N,17.062609E,193,0.7,316,998.9,28 
658,T,240122,183613,48.159302N,17.062618E,193,0.5,316,998.9,28 
