INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING,PRES,TEMP
369,T,231219,202311,48.365215N,18.201296E,196,59.4,83,997.5,21 
370,T,231219,202315,48.365292N,18.202181E,194,59.8,82,997.8,21 
371,T,231219,202318,48.365345N,18.202854E,190,60.4,83,998.1,21 
372,T,231219,202322,48.365410N,18.203739E,187,57.8,84,998.5,21 
373,T,231219,202326,48.365479N,18.204596E,185,58.8,81,998.5,21 
374,T,231219,202330,48.365562N,18.205469E,184,61.3,83,998.5,21 
375,T,231219,202333,48.365616N,18.206156E,188,62.2,82,998.3,21 
376,T,231219,202336,48.365669N,18.206850E,192,62.8,83,998.0,21 
377,T,231219,202339,48.365723N,18.207539E,195,62.5,82,997.7,21 
378,T,231219,202342,48.365791N,18.208212E,198,61.3,80,997.4,21 
379,T,231219,202345,48.365860N,18.208891E,200,61.8,80,997.1,21 
380,T,231219,202348,48.365940N,18.209581E,202,62.6,79,996.9,21 
381,T,231219,202351,48.366028N,18.210287E,203,64.6,79,996.7,21 
382,T,231219,202354,48.366123N,18.211006E,204,64.2,77,996.7,21 
383,T,231219,202357,48.366241N,18.211718E,205,63.7,76,996.7,21 
384,T,231219,202400,48.366360N,18.212423E,204,64.0,75,996.8,21 
385,T,231219,202403,48.366474N,18.213120E,203,62.7,76,996.9,21 
386,T,231219,202406,48.366592N,18.213816E,203,62.5,76,996.8,21 
387,T,231219,202409,48.366711N,18.214504E,203,61.8,75,996.9,21 
388,T,231219,202412,48.366833N,18.215170E,203,60.5,75,996.7,21 
389,T,231219,202416,48.366989N,18.216040E,202,58.0,75,996.5,21 
390,T,231219,202420,48.367134N,18.216887E,204,58.5,75,996.1,21 
391,T,231219,202423,48.367249N,18.217546E,205,61.7,75,995.8,21 
392,T,231219,202426,48.367355N,18.218233E,208,63.6,76,995.5,21 
393,T,231219,202429,48.367462N,18.218931E,210,64.0,76,995.2,21 
394,T,231219,202432,48.367580N,18.219618E,212,63.0,76,995.0,21 
395,T,231219,202435,48.367691N,18.220310E,214,62.8,75,994.8,21 
396,T,231219,202438,48.367805N,18.220997E,216,62.7,76,994.7,21 
397,T,231219,202441,48.367916N,18.221689E,217,63.8,76,994.7,21 
398,T,231219,202444,48.368027N,18.222404E,218,66.1,76,994.7,21 
399,T,231219,202447,48.368141N,18.223137E,219,67.3,77,994.7,21 
400,T,231219,202450,48.368259N,18.223892E,218,69.6,75,994.9,21 
401,T,231219,202453,48.368389N,18.224648E,216,67.6,76,995.1,21 
402,T,231219,202456,48.368504N,18.225382E,215,66.6,75,995.4,21 
403,T,231219,202459,48.368629N,18.226116E,214,67.4,76,995.5,21 
404,T,231219,202502,48.368748N,18.226839E,213,65.5,75,995.5,21 
405,T,231219,202505,48.368862N,18.227545E,212,63.7,76,995.6,21 
406,T,231219,202508,48.368965N,18.228231E,211,61.6,78,995.6,21 
407,T,231219,202511,48.369049N,18.228905E,211,61.0,80,995.7,21 
408,T,231219,202514,48.369122N,18.229580E,210,60.5,81,995.7,21 
409,T,231219,202517,48.369179N,18.230253E,208,60.3,83,995.7,21 
410,T,231219,202520,48.369221N,18.230936E,207,60.4,85,995.8,21 
411,T,231219,202523,48.369240N,18.231632E,206,60.8,87,996.0,21 
412,T,231219,202526,48.369255N,18.232336E,205,63.4,89,996.2,21 
413,T,231219,202529,48.369247N,18.233061E,204,65.6,90,996.3,21 
414,T,231219,202532,48.369225N,18.233803E,203,67.1,93,996.6,21 
415,T,231219,202535,48.369190N,18.234550E,201,67.7,93,996.8,21 
416,T,231219,202538,48.369156N,18.235317E,201,68.4,93,997.0,21 
417,T,231219,202541,48.369125N,18.236095E,200,69.7,93,997.2,21 
418,T,231219,202544,48.369091N,18.236874E,198,69.6,93,997.4,21 
419,T,231219,202547,48.369057N,18.237629E,197,65.9,93,997.6,21 
420,T,231219,202550,48.369034N,18.238356E,194,63.5,93,997.8,21 
421,T,231219,202553,48.369015N,18.239056E,191,60.9,93,998.0,21 
422,T,231219,202557,48.368988N,18.239944E,189,58.6,92,998.2,21 
423,T,231219,202601,48.368958N,18.240841E,187,60.9,93,998.4,21 
424,T,231219,202604,48.368927N,18.241522E,186,60.1,93,998.6,21 
425,T,231219,202607,48.368896N,18.242199E,185,60.5,93,998.7,21 
426,T,231219,202610,48.368874N,18.242884E,185,60.7,92,998.8,21 
427,T,231219,202613,48.368847N,18.243572E,185,61.2,93,998.8,21 
428,T,231219,202616,48.368820N,18.244272E,186,62.4,94,998.8,21 
429,T,231219,202619,48.368771N,18.244947E,187,59.5,96,998.8,21 
430,T,231219,202623,48.368698N,18.245829E,186,59.4,98,998.8,21 
431,T,231219,202627,48.368599N,18.246717E,187,61.1,100,998.8,21 
432,T,231219,202630,48.368500N,18.247404E,186,62.3,103,998.9,21 
433,T,231219,202633,48.368378N,18.248093E,186,64.0,105,998.9,21 
434,T,231219,202636,48.368233N,18.248798E,185,66.1,106,998.9,21 
435,T,231219,202639,48.368073N,18.249506E,184,66.6,109,999.0,21 
436,T,231219,202642,48.367905N,18.250198E,184,63.4,109,999.0,21 
437,T,231219,202645,48.367748N,18.250868E,184,63.0,109,999.1,21 
438,T,231219,202648,48.367588N,18.251539E,184,62.9,110,999.2,21 
439,T,231219,202651,48.367428N,18.252205E,184,61.3,109,999.3,21 
440,T,231219,202654,48.367279N,18.252844E,185,58.8,108,999.3,21 
441,T,231219,202658,48.367085N,18.253679E,185,58.6,109,999.4,21 
442,T,231219,202702,48.366886N,18.254501E,184,58.4,109,999.4,21 
443,T,231219,202706,48.366695N,18.255325E,183,58.5,109,999.5,21 
444,T,231219,202710,48.366508N,18.256126E,182,55.5,109,999.7,21 
445,T,231219,202714,48.366322N,18.256912E,181,56.0,109,999.7,21 
446,T,231219,202718,48.366131N,18.257725E,181,58.1,109,999.7,21 
447,T,231219,202722,48.365932N,18.258560E,180,59.1,110,999.8,21 
448,T,231219,202726,48.365726N,18.259398E,179,59.2,109,999.9,21 
449,T,231219,202729,48.365578N,18.260040E,179,61.3,109,1000.0,21 
450,T,231219,202732,48.365425N,18.260696E,179,61.7,109,1000.0,21 
451,T,231219,202735,48.365269N,18.261366E,179,62.3,109,1000.1,21 
452,T,231219,202738,48.365108N,18.262045E,179,63.3,109,1000.0,21 
453,T,231219,202741,48.364948N,18.262714E,179,63.6,109,1000.0,21 
454,T,231219,202744,48.364792N,18.263374E,178,61.1,109,1000.1,21 
455,T,231219,202748,48.364597N,18.264210E,178,57.2,109,1000.1,21 
456,T,231219,202752,48.364399N,18.265038E,177,58.8,109,1000.0,21 
457,T,231219,202756,48.364201N,18.265863E,177,59.1,109,1000.0,21 
458,T,231219,202800,48.363995N,18.266708E,177,60.3,109,1000.1,21 
459,T,231219,202803,48.363838N,18.267359E,178,60.8,109,1000.1,21 
460,T,231219,202806,48.363686N,18.268003E,178,60.4,109,1000.2,21 
461,T,231219,202809,48.363533N,18.268646E,177,60.6,109,1000.2,21 
462,T,231219,202812,48.363380N,18.269295E,176,60.7,109,1000.3,21 
463,T,231219,202815,48.363228N,18.269943E,176,61.6,109,1000.3,21 
464,T,231219,202818,48.363075N,18.270599E,175,62.3,109,1000.4,21 
465,T,231219,202821,48.362919N,18.271257E,174,61.4,109,1000.5,21 
466,T,231219,202824,48.362774N,18.271908E,173,60.1,109,1000.6,21 
467,T,231219,202827,48.362621N,18.272547E,173,60.7,110,1000.5,21 
468,T,231219,202831,48.362415N,18.273401E,172,60.9,110,1000.5,21 
469,T,231219,202834,48.362259N,18.274059E,172,61.8,109,1000.4,21 
470,T,231219,202837,48.362095N,18.274723E,172,61.4,109,1000.5,21 
471,T,231219,202840,48.361942N,18.275373E,173,59.9,109,1000.5,21 
472,T,231219,202843,48.361797N,18.276016E,173,59.5,109,1000.5,21 
473,T,231219,202846,48.361637N,18.276665E,173,61.2,109,1000.5,21 
474,T,231219,202849,48.361473N,18.277308E,173,60.6,112,1000.4,21 
475,T,231219,202852,48.361271N,18.277924E,171,59.9,118,1000.3,21 
476,T,231219,202855,48.361034N,18.278519E,174,58.9,121,1000.2,21 
477,T,231219,202859,48.360703N,18.279236E,177,56.9,125,1000.0,21 
478,T,231219,202903,48.360332N,18.279913E,180,59.6,132,999.9,21 
479,T,231219,202907,48.359921N,18.280519E,183,55.4,137,999.6,21 
480,T,231219,202911,48.359474N,18.281063E,184,57.6,141,999.5,21 
481,T,231219,202915,48.358986N,18.281555E,185,57.4,147,999.5,21 
482,T,231219,202919,48.358479N,18.281977E,183,57.9,152,999.4,21 
483,T,231219,202923,48.357929N,18.282322E,184,60.1,158,999.4,21 
484,T,231219,202927,48.357361N,18.282608E,182,61.6,162,999.5,21 
485,T,231219,202930,48.356918N,18.282812E,181,61.3,162,999.6,21 
486,T,231219,202933,48.356483N,18.283005E,182,59.1,163,999.6,21 
487,T,231219,202936,48.356049N,18.283199E,181,60.2,162,999.8,21 
488,T,231219,202939,48.355621N,18.283417E,180,60.6,160,999.8,21 
489,T,231219,202942,48.355190N,18.283646E,180,61.5,159,999.7,21 
490,T,231219,202945,48.354752N,18.283888E,180,63.5,158,999.7,21 
491,T,231219,202948,48.354313N,18.284142E,180,63.5,157,999.9,21 
492,T,231219,202951,48.353863N,18.284416E,180,64.5,155,999.9,21 
493,T,231219,202954,48.353420N,18.284723E,180,65.1,154,1000.0,21 
494,T,231219,202957,48.352982N,18.285044E,180,64.4,153,999.9,21 
495,T,231219,203000,48.352543N,18.285381E,180,65.2,151,1000.0,21 
496,T,231219,203003,48.352123N,18.285725E,181,63.5,150,1000.1,21 
497,T,231219,203006,48.351711N,18.286076E,181,63.1,149,1000.1,21 
498,T,231219,203009,48.351299N,18.286448E,181,62.6,148,1000.0,21 
499,T,231219,203012,48.350922N,18.286819E,182,56.9,147,1000.1,21 
500,T,231219,203016,48.350475N,18.287277E,183,53.1,146,1000.2,21 
501,T,231219,203020,48.350029N,18.287750E,185,54.8,145,1000.1,21 
502,T,231219,203024,48.349590N,18.288227E,183,53.0,143,1000.1,21 
503,T,231219,203028,48.349163N,18.288710E,183,53.2,142,1000.1,21 
504,T,231219,203032,48.348743N,18.289177E,183,50.7,143,1000.1,21 
505,T,231219,203036,48.348339N,18.289623E,181,49.7,142,1000.1,21 
506,T,231219,203040,48.347946N,18.290075E,180,49.9,143,1000.0,21 
507,T,231219,203044,48.347557N,18.290522E,178,49.9,143,999.9,21 
508,T,231219,203048,48.347153N,18.290974E,177,51.3,143,1000.0,21 
509,T,231219,203052,48.346733N,18.291447E,175,52.0,141,1000.0,21 
510,T,231219,203056,48.346321N,18.291952E,176,53.0,138,1000.0,21 
511,T,231219,203100,48.345947N,18.292490E,177,51.6,136,1000.1,21 
512,T,231219,203104,48.345612N,18.292997E,176,45.2,130,1000.3,21 
513,T,231219,203109,48.345322N,18.293600E,176,32.6,128,1000.4,21 
514,T,231219,203116,48.345417N,18.294222E,177,31.8,46,1000.4,21 
515,T,231219,203121,48.345741N,18.294704E,178,38.0,47,1000.3,21 
516,T,231219,203126,48.346088N,18.295227E,179,38.7,47,1000.2,21 
517,T,231219,203131,48.346424N,18.295744E,180,37.3,46,1000.1,21 
518,T,231219,203136,48.346764N,18.296278E,181,40.1,47,999.9,21 
519,T,231219,203141,48.347080N,18.296837E,182,35.2,49,999.8,21 
520,T,231219,203150,48.347179N,18.297403E,182,14.6,147,999.8,21 
521,T,231219,203200,48.346710N,18.297684E,183,14.6,143,1000.0,21 
522,T,231219,203214,48.346985N,18.297443E,185,8.8,332,999.8,21 
523,T,231219,203223,48.347019N,18.297436E,185,0.0,333,999.8,21 
