INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING,PRES,TEMP
375,T,231225,151338,48.338116N,18.032223E,145,51.1,165,993.7,25 
376,T,231225,151342,48.337608N,18.032427E,146,50.6,162,993.6,25 
377,T,231225,151346,48.337116N,18.032677E,146,50.1,158,993.6,25 
378,T,231225,151350,48.336681N,18.032928E,146,45.7,157,993.5,25 
379,T,231225,151354,48.336254N,18.033184E,146,46.7,158,993.5,25 
380,T,231225,151358,48.335827N,18.033447E,146,45.8,157,993.5,25 
381,T,231225,151402,48.335400N,18.033716E,146,46.1,158,993.5,25 
382,T,231225,151406,48.334972N,18.033983E,147,48.0,158,993.5,25 
383,T,231225,151410,48.334534N,18.034254E,147,48.5,158,993.5,25 
384,T,231225,151414,48.334080N,18.034527E,146,50.8,158,993.6,25 
385,T,231225,151418,48.333591N,18.034821E,146,53.9,158,993.4,25 
386,T,231225,151422,48.333073N,18.035145E,144,55.6,154,993.5,25 
387,T,231225,151426,48.332581N,18.035534E,143,53.5,152,993.6,25 
388,T,231225,151430,48.332127N,18.035894E,144,43.0,152,993.7,25 
389,T,231225,151438,48.331757N,18.035845E,141,29.4,241,993.7,25 
390,T,231225,151444,48.331581N,18.035185E,141,21.8,238,993.7,25 
391,T,231225,151454,48.331951N,18.034733E,140,33.0,334,993.5,25 
392,T,231225,151503,48.332409N,18.034437E,140,9.1,333,993.6,25 
393,T,231225,151520,48.332397N,18.034487E,141,0.0,332,993.4,25 
